Geographyid,unemploymentrate,date,region,monthsofsupply,mediansaleprice
12420,2.8,10/1/17,"Austin, TX",3.1,290000
12420,2.9,11/1/17,"Austin, TX",2.9,292000
12420,2.8,12/1/17,"Austin, TX",2.1,305000
12420,3.1,1/1/18,"Austin, TX",3.2,291000
12420,3.1,2/1/18,"Austin, TX",2.7,295000
12420,3,3/1/18,"Austin, TX",2.2,300000
12420,2.7,4/1/18,"Austin, TX",2.5,315000
12420,2.7,5/1/18,"Austin, TX",2.2,318000
12420,3.2,6/1/18,"Austin, TX",2.3,321000
12420,3.1,7/1/18,"Austin, TX",2.5,315000
12420,3.1,8/1/18,"Austin, TX",2.7,317000
12420,2.9,9/1/18,"Austin, TX",3.4,300000
12420,2.8,10/1/18,"Austin, TX",3.2,305000
12420,2.7,11/1/18,"Austin, TX",3.2,300000
12420,2.7,12/1/18,"Austin, TX",2.5,304000
12420,3.2,1/1/19,"Austin, TX",3.7,295000
12420,2.8,2/1/19,"Austin, TX",2.8,295000
12420,2.7,3/1/19,"Austin, TX",2.4,305000
12420,2.3,4/1/19,"Austin, TX",2.2,319000
12420,2.4,5/1/19,"Austin, TX",2,329000
12420,2.8,6/1/19,"Austin, TX",2.3,330000
12420,2.9,7/1/19,"Austin, TX",2.2,320000
12420,2.8,8/1/19,"Austin, TX",2.3,320000
12420,2.6,9/1/19,"Austin, TX",2.6,320000
12420,2.6,10/1/19,"Austin, TX",2.5,325000
12420,2.5,11/1/19,"Austin, TX",2.4,310000
12420,2.4,12/1/19,"Austin, TX",1.9,321000
12420,2.8,1/1/20,"Austin, TX",2.8,309000
12420,2.6,2/1/20,"Austin, TX",2.2,325000
12420,3.8,3/1/20,"Austin, TX",2,333000
12420,12.2,4/1/20,"Austin, TX",2.6,326000
12420,11.4,5/1/20,"Austin, TX",2.4,330000
12420,7.3,6/1/20,"Austin, TX",1.4,340000
12420,6.8,7/1/20,"Austin, TX",1.3,353000
12420,5.5,8/1/20,"Austin, TX",1.5,350000
12420,6.3,9/1/20,"Austin, TX",1.6,355000
12420,5,10/1/20,"Austin, TX",1.5,367000
12420,5.9,11/1/20,"Austin, TX",1.4,365000
19100,6.9,2/1/12,"Dallas, TX",5.7,160000
19100,6.7,3/1/12,"Dallas, TX",4.5,168000
19100,6.3,4/1/12,"Dallas, TX",4.3,170000
19100,6.6,5/1/12,"Dallas, TX",3.7,179000
19100,7.1,6/1/12,"Dallas, TX",3.6,180000
19100,7.1,7/1/12,"Dallas, TX",3.7,178000
19100,6.8,8/1/12,"Dallas, TX",3.3,176000
19100,6.2,9/1/12,"Dallas, TX",4.1,175000
19100,6.1,10/1/12,"Dallas, TX",3.7,169000
19100,5.9,11/1/12,"Dallas, TX",3.8,172000
19100,6,12/1/12,"Dallas, TX",3.4,180000
19100,6.9,1/1/13,"Dallas, TX",4.2,165000
19100,6.4,2/1/13,"Dallas, TX",3.8,170000
19100,6.2,3/1/13,"Dallas, TX",2.8,185000
19100,5.8,4/1/13,"Dallas, TX",2.6,195000
19100,6.1,5/1/13,"Dallas, TX",2.4,200000
19100,6.7,6/1/13,"Dallas, TX",2.5,205000
19100,6.5,7/1/13,"Dallas, TX",2.4,202000
19100,6.1,8/1/13,"Dallas, TX",2.4,200000
19100,6,9/1/13,"Dallas, TX",2.9,193000
19100,5.9,10/1/13,"Dallas, TX",3,192000
19100,5.5,11/1/13,"Dallas, TX",3.3,189000
19100,5.2,12/1/13,"Dallas, TX",2.7,197000
19100,5.6,1/1/14,"Dallas, TX",3.8,182000
19100,5.6,2/1/14,"Dallas, TX",3.2,198000
19100,5.4,3/1/14,"Dallas, TX",2.6,202000
19100,4.7,4/1/14,"Dallas, TX",2.5,207000
19100,5,5/1/14,"Dallas, TX",2.2,215000
19100,5.3,6/1/14,"Dallas, TX",2.1,222000
19100,5.5,7/1/14,"Dallas, TX",2.3,220000
19100,5.3,8/1/14,"Dallas, TX",2.4,213000
19100,4.9,9/1/14,"Dallas, TX",2.6,209000
19100,4.6,10/1/14,"Dallas, TX",2.5,204000
19100,4.4,11/1/14,"Dallas, TX",3,209000
19100,4,12/1/14,"Dallas, TX",2.1,222000
19100,4.5,1/1/15,"Dallas, TX",3.3,205000
19100,4.2,2/1/15,"Dallas, TX",2.7,219000
19100,4.1,3/1/15,"Dallas, TX",2.1,230000
19100,3.7,4/1/15,"Dallas, TX",2.1,235000
19100,4,5/1/15,"Dallas, TX",2,246000
19100,4.3,6/1/15,"Dallas, TX",1.9,246000
19100,4.3,7/1/15,"Dallas, TX",2.1,235000
19100,4.1,8/1/15,"Dallas, TX",2.2,234000
19100,4,9/1/15,"Dallas, TX",2.4,225000
19100,3.9,10/1/15,"Dallas, TX",2.6,230000
19100,3.9,11/1/15,"Dallas, TX",3,230000
19100,3.6,12/1/15,"Dallas, TX",1.9,239000
19100,3.8,1/1/16,"Dallas, TX",3.1,224000
19100,3.8,2/1/16,"Dallas, TX",2.6,234000
19100,3.8,3/1/16,"Dallas, TX",2.1,248000
19100,3.6,4/1/16,"Dallas, TX",2.2,252000
19100,3.6,5/1/16,"Dallas, TX",2,265000
19100,4.1,6/1/16,"Dallas, TX",2.1,270000
19100,4.2,7/1/16,"Dallas, TX",2.4,259000
19100,4.1,8/1/16,"Dallas, TX",2.1,258000
19100,4.1,9/1/16,"Dallas, TX",2.4,252000
19100,3.9,10/1/16,"Dallas, TX",2.6,254000
19100,3.7,11/1/16,"Dallas, TX",2.5,260000
19100,3.7,12/1/16,"Dallas, TX",2,260000
19100,4.1,1/1/17,"Dallas, TX",3.1,250000
19100,4.1,2/1/17,"Dallas, TX",2.8,268000
19100,3.9,3/1/17,"Dallas, TX",2.2,276000
19100,3.5,4/1/17,"Dallas, TX",2.4,280000
19100,3.6,5/1/17,"Dallas, TX",2.1,290000
19100,3.9,6/1/17,"Dallas, TX",2.3,291000
19100,3.9,7/1/17,"Dallas, TX",2.6,282000
19100,3.9,8/1/17,"Dallas, TX",2.4,279000
19100,3.5,9/1/17,"Dallas, TX",2.9,270000
19100,3.3,10/1/17,"Dallas, TX",3,275000
19100,3.4,11/1/17,"Dallas, TX",2.7,278000
19100,3.3,12/1/17,"Dallas, TX",2.1,280000
19100,3.7,1/1/18,"Dallas, TX",3.3,265000
19100,3.7,2/1/18,"Dallas, TX",2.9,280000
19100,3.6,3/1/18,"Dallas, TX",2.5,290000
19100,3.3,4/1/18,"Dallas, TX",2.7,286000
19100,3.3,5/1/18,"Dallas, TX",2.5,295000
19100,3.9,6/1/18,"Dallas, TX",2.7,301000
19100,3.7,7/1/18,"Dallas, TX",2.9,295000
19100,3.6,8/1/18,"Dallas, TX",2.9,290000
19100,3.4,9/1/18,"Dallas, TX",3.8,281000
19100,3.3,10/1/18,"Dallas, TX",3.7,275000
19100,3.2,11/1/18,"Dallas, TX",3.8,282000
19100,3.3,12/1/18,"Dallas, TX",3.1,286000
19100,3.9,1/1/19,"Dallas, TX",5,265000
19100,3.4,2/1/19,"Dallas, TX",4,279000
19100,3.3,3/1/19,"Dallas, TX",3.2,290000
19100,2.8,4/1/19,"Dallas, TX",3.1,295000
19100,2.9,5/1/19,"Dallas, TX",2.8,303000
19100,3.5,6/1/19,"Dallas, TX",3.3,307000
19100,3.6,7/1/19,"Dallas, TX",3,300000
19100,3.5,8/1/19,"Dallas, TX",3,295000
19100,3.2,9/1/19,"Dallas, TX",3.5,289000
19100,3.1,10/1/19,"Dallas, TX",3.5,289000
19100,3.1,11/1/19,"Dallas, TX",3.7,289000
19100,2.9,12/1/19,"Dallas, TX",2.5,297000
19100,3.3,1/1/20,"Dallas, TX",3.8,283000
19100,3.2,2/1/20,"Dallas, TX",3.3,288000
19100,4.6,3/1/20,"Dallas, TX",2.7,302000
19100,12.8,4/1/20,"Dallas, TX",3.3,302000
19100,12.3,5/1/20,"Dallas, TX",3.2,300000
19100,8.2,6/1/20,"Dallas, TX",2.1,314000
19100,7.6,7/1/20,"Dallas, TX",1.7,320000
19100,6.3,8/1/20,"Dallas, TX",1.8,324000
19100,7.4,9/1/20,"Dallas, TX",1.8,320000
19100,6,10/1/20,"Dallas, TX",1.7,323000
19100,7.1,11/1/20,"Dallas, TX",1.6,323000
26420,7,2/1/12,"Houston, TX",6.3,151000
26420,6.7,3/1/12,"Houston, TX",4.9,165000
26420,6.3,4/1/12,"Houston, TX",4.8,164000
26420,6.6,5/1/12,"Houston, TX",4,170000
26420,7.2,6/1/12,"Houston, TX",3.9,171000
26420,7.2,7/1/12,"Houston, TX",3.9,170000
26420,6.7,8/1/12,"Houston, TX",3.6,166000
26420,6.2,9/1/12,"Houston, TX",4.5,165000
26420,6.1,10/1/12,"Houston, TX",3.9,165000
26420,5.9,11/1/12,"Houston, TX",4,170000
26420,6,12/1/12,"Houston, TX",3.6,173000
26420,6.7,1/1/13,"Houston, TX",4.7,153000
26420,6.3,2/1/13,"Houston, TX",4.1,165000
26420,6,3/1/13,"Houston, TX",3.2,175000
26420,5.7,4/1/13,"Houston, TX",2.9,185000
26420,6,5/1/13,"Houston, TX",2.5,188000
26420,6.6,6/1/13,"Houston, TX",2.6,194000
26420,6.4,7/1/13,"Houston, TX",2.5,190000
26420,6.1,8/1/13,"Houston, TX",2.6,188000
26420,6,9/1/13,"Houston, TX",3.1,183000
26420,5.8,10/1/13,"Houston, TX",3.1,179000
26420,5.5,11/1/13,"Houston, TX",3.3,185000
26420,5.2,12/1/13,"Houston, TX",2.7,190000
26420,5.5,1/1/14,"Houston, TX",3.9,178000
26420,5.4,2/1/14,"Houston, TX",3.2,185000
26420,5.3,3/1/14,"Houston, TX",2.6,194000
26420,4.6,4/1/14,"Houston, TX",2.4,197000
26420,4.9,5/1/14,"Houston, TX",2.3,202000
26420,5.2,6/1/14,"Houston, TX",2.2,215000
26420,5.5,7/1/14,"Houston, TX",2.4,204000
26420,5.3,8/1/14,"Houston, TX",2.5,205000
26420,4.8,9/1/14,"Houston, TX",2.7,199000
26420,4.5,10/1/14,"Houston, TX",2.6,195000
26420,4.4,11/1/14,"Houston, TX",3.2,199000
26420,4.1,12/1/14,"Houston, TX",2.4,212000
26420,4.6,1/1/15,"Houston, TX",4.1,192000
26420,4.4,2/1/15,"Houston, TX",3.7,200000
26420,4.3,3/1/15,"Houston, TX",2.8,210000
26420,4.1,4/1/15,"Houston, TX",2.9,209000
26420,4.4,5/1/15,"Houston, TX",2.9,223000
26420,4.8,6/1/15,"Houston, TX",2.6,225000
26420,5,7/1/15,"Houston, TX",2.8,220000
26420,4.8,8/1/15,"Houston, TX",3,218000
26420,4.8,9/1/15,"Houston, TX",3.3,210000
26420,4.7,10/1/15,"Houston, TX",3.7,206000
26420,4.8,11/1/15,"Houston, TX",4.5,205000
26420,4.6,12/1/15,"Houston, TX",3.1,220000
26420,4.8,1/1/16,"Houston, TX",5.1,202000
26420,4.8,2/1/16,"Houston, TX",4.5,205000
26420,4.9,3/1/16,"Houston, TX",3.5,215000
26420,4.8,4/1/16,"Houston, TX",3.5,219000
26420,4.9,5/1/16,"Houston, TX",3.2,225000
26420,5.6,6/1/16,"Houston, TX",3.1,230000
26420,5.8,7/1/16,"Houston, TX",3.5,230000
26420,5.8,8/1/16,"Houston, TX",3.1,225000
26420,5.8,9/1/16,"Houston, TX",3.7,220000
26420,5.4,10/1/16,"Houston, TX",3.9,218000
26420,5.2,11/1/16,"Houston, TX",3.9,225000
26420,5.3,12/1/16,"Houston, TX",3.2,227000
26420,5.8,1/1/17,"Houston, TX",5.1,210000
26420,5.6,2/1/17,"Houston, TX",4.2,224000
26420,5.2,3/1/17,"Houston, TX",3.3,228000
26420,4.9,4/1/17,"Houston, TX",3.7,229000
26420,4.8,5/1/17,"Houston, TX",3.2,235000
26420,5.1,6/1/17,"Houston, TX",3.3,239000
26420,5.1,7/1/17,"Houston, TX",3.8,230000
26420,5.2,8/1/17,"Houston, TX",4.6,233000
26420,4.9,9/1/17,"Houston, TX",3.6,232000
26420,4.4,10/1/17,"Houston, TX",3.7,227000
26420,4.5,11/1/17,"Houston, TX",3.7,226000
26420,4.5,12/1/17,"Houston, TX",3.1,231000
26420,4.9,1/1/18,"Houston, TX",4.7,219000
26420,4.7,2/1/18,"Houston, TX",3.9,226000
26420,4.5,3/1/18,"Houston, TX",3.3,234000
26420,4.2,4/1/18,"Houston, TX",3.4,240000
26420,4.1,5/1/18,"Houston, TX",3.1,243000
26420,4.6,6/1/18,"Houston, TX",3.1,245000
26420,4.5,7/1/18,"Houston, TX",3.4,244000
26420,4.4,8/1/18,"Houston, TX",3.3,239000
26420,4.1,9/1/18,"Houston, TX",4.2,232000
26420,3.9,10/1/18,"Houston, TX",4,235000
26420,3.8,11/1/18,"Houston, TX",4.2,235000
26420,4,12/1/18,"Houston, TX",3.6,240000
26420,4.4,1/1/19,"Houston, TX",6,225000
26420,4,2/1/19,"Houston, TX",4.6,232000
26420,3.7,3/1/19,"Houston, TX",3.6,240000
26420,3.3,4/1/19,"Houston, TX",3.4,245000
26420,3.4,5/1/19,"Houston, TX",3.2,250000
26420,4,6/1/19,"Houston, TX",3.5,253000
26420,4.1,7/1/19,"Houston, TX",3.3,250000
26420,4.1,8/1/19,"Houston, TX",3.3,250000
26420,3.7,9/1/19,"Houston, TX",3.9,245000
26420,3.6,10/1/19,"Houston, TX",3.7,240000
26420,3.7,11/1/19,"Houston, TX",4,244000
26420,3.6,12/1/19,"Houston, TX",3.1,254000
26420,4.1,1/1/20,"Houston, TX",5,235000
26420,3.9,2/1/20,"Houston, TX",4.1,247000
26420,5.5,3/1/20,"Houston, TX",3.4,250000
26420,14.3,4/1/20,"Houston, TX",4.1,254000
26420,13.9,5/1/20,"Houston, TX",3.7,250000
26420,9.7,6/1/20,"Houston, TX",2.4,263000
26420,9.5,7/1/20,"Houston, TX",2,271000
26420,8.1,8/1/20,"Houston, TX",2.2,267000
26420,9.6,9/1/20,"Houston, TX",2.1,263000
26420,7.7,10/1/20,"Houston, TX",2.1,266000
26420,8.9,11/1/20,"Houston, TX",2.2,270000
41700,6.6,2/1/12,"San Antonio, TX",6.6,150000
41700,6.3,3/1/12,"San Antonio, TX",5.2,158000
41700,6,4/1/12,"San Antonio, TX",5.3,159000
41700,6.2,5/1/12,"San Antonio, TX",4.7,161000
41700,6.9,6/1/12,"San Antonio, TX",4.4,170000
41700,6.9,7/1/12,"San Antonio, TX",4.8,165000
41700,6.4,8/1/12,"San Antonio, TX",4.2,162000
41700,5.9,9/1/12,"San Antonio, TX",5.1,159000
41700,5.8,10/1/12,"San Antonio, TX",4.9,159000
41700,5.7,11/1/12,"San Antonio, TX",4.9,164000
41700,5.7,12/1/12,"San Antonio, TX",4.8,160000
41700,6.4,1/1/13,"San Antonio, TX",5.8,151000
41700,6,2/1/13,"San Antonio, TX",5.3,160000
41700,5.8,3/1/13,"San Antonio, TX",4.1,160000
41700,5.5,4/1/13,"San Antonio, TX",3.8,167000
41700,5.8,5/1/13,"San Antonio, TX",3.1,175000
41700,6.4,6/1/13,"San Antonio, TX",3.4,180000
41700,6.2,7/1/13,"San Antonio, TX",3.5,178000
41700,5.9,8/1/13,"San Antonio, TX",3.4,176000
41700,5.8,9/1/13,"San Antonio, TX",3.9,169000
41700,5.6,10/1/13,"San Antonio, TX",4.2,169000
41700,5.2,11/1/13,"San Antonio, TX",4.5,172000
41700,4.9,12/1/13,"San Antonio, TX",3.9,173000
41700,5.2,1/1/14,"San Antonio, TX",5.3,161000
41700,5.2,2/1/14,"San Antonio, TX",4.9,170000
41700,5,3/1/14,"San Antonio, TX",4.2,175000
41700,4.2,4/1/14,"San Antonio, TX",3.7,178000
41700,4.6,5/1/14,"San Antonio, TX",3.4,184000
41700,4.9,6/1/14,"San Antonio, TX",3.4,188000
41700,5.1,7/1/14,"San Antonio, TX",3.4,185000
41700,4.9,8/1/14,"San Antonio, TX",3.4,180000
41700,4.5,9/1/14,"San Antonio, TX",3.6,185000
41700,4.2,10/1/14,"San Antonio, TX",3.6,176000
41700,4.1,11/1/14,"San Antonio, TX",4.5,184000
41700,3.7,12/1/14,"San Antonio, TX",3.3,182000
41700,4.2,1/1/15,"San Antonio, TX",4.9,180000
41700,3.9,2/1/15,"San Antonio, TX",4.1,187000
41700,3.7,3/1/15,"San Antonio, TX",3.2,187000
41700,3.4,4/1/15,"San Antonio, TX",3.1,188000
41700,3.8,5/1/15,"San Antonio, TX",3.1,200000
41700,4.1,6/1/15,"San Antonio, TX",2.8,200000
41700,4.1,7/1/15,"San Antonio, TX",3,200000
41700,3.8,8/1/15,"San Antonio, TX",3.3,197000
41700,3.8,9/1/15,"San Antonio, TX",3.5,192000
41700,3.7,10/1/15,"San Antonio, TX",3.7,185000
41700,3.7,11/1/15,"San Antonio, TX",4.6,185000
41700,3.5,12/1/15,"San Antonio, TX",3.3,195000
41700,3.7,1/1/16,"San Antonio, TX",5.1,185000
41700,3.6,2/1/16,"San Antonio, TX",4.1,190000
41700,3.7,3/1/16,"San Antonio, TX",3.2,199000
41700,3.4,4/1/16,"San Antonio, TX",3.4,200000
41700,3.4,5/1/16,"San Antonio, TX",3.1,207000
41700,4.1,6/1/16,"San Antonio, TX",2.9,210000
41700,4.2,7/1/16,"San Antonio, TX",3.2,209000
41700,4,8/1/16,"San Antonio, TX",3,207000
41700,4,9/1/16,"San Antonio, TX",3.2,203000
41700,3.8,10/1/16,"San Antonio, TX",3.4,204000
41700,3.7,11/1/16,"San Antonio, TX",3.6,200000
41700,3.6,12/1/16,"San Antonio, TX",3,206000
41700,4,1/1/17,"San Antonio, TX",4.3,195000
41700,3.9,2/1/17,"San Antonio, TX",3.9,200000
41700,3.7,3/1/17,"San Antonio, TX",3,200000
41700,3.3,4/1/17,"San Antonio, TX",3.3,212000
41700,3.4,5/1/17,"San Antonio, TX",2.7,218000
41700,3.7,6/1/17,"San Antonio, TX",2.8,218000
41700,3.8,7/1/17,"San Antonio, TX",3.1,214000
41700,3.7,8/1/17,"San Antonio, TX",3.1,216000
41700,3.3,9/1/17,"San Antonio, TX",3.5,212000
41700,3.1,10/1/17,"San Antonio, TX",3.4,207000
41700,3.2,11/1/17,"San Antonio, TX",3.5,215000
41700,3.1,12/1/17,"San Antonio, TX",3.1,219000
41700,3.5,1/1/18,"San Antonio, TX",4.4,212000
41700,3.5,2/1/18,"San Antonio, TX",3.9,210000
41700,3.4,3/1/18,"San Antonio, TX",2.9,219000
41700,3.1,4/1/18,"San Antonio, TX",2.9,220000
41700,3,5/1/18,"San Antonio, TX",2.7,230000
41700,3.6,6/1/18,"San Antonio, TX",2.8,230000
41700,3.5,7/1/18,"San Antonio, TX",2.9,227000
41700,3.4,8/1/18,"San Antonio, TX",2.9,230000
41700,3.2,9/1/18,"San Antonio, TX",3.7,220000
41700,3.1,10/1/18,"San Antonio, TX",3.6,220000
41700,3.1,11/1/18,"San Antonio, TX",3.7,225000
41700,3.1,12/1/18,"San Antonio, TX",3.6,225000
41700,3.6,1/1/19,"San Antonio, TX",4.8,215000
41700,3.3,2/1/19,"San Antonio, TX",4,222000
41700,3.1,3/1/19,"San Antonio, TX",3.3,225000
41700,2.6,4/1/19,"San Antonio, TX",3.3,227000
41700,2.8,5/1/19,"San Antonio, TX",2.8,239000
41700,3.3,6/1/19,"San Antonio, TX",3.1,240000
41700,3.4,7/1/19,"San Antonio, TX",3,239000
41700,3.3,8/1/19,"San Antonio, TX",2.9,235000
41700,3,9/1/19,"San Antonio, TX",3.6,231000
41700,3,10/1/19,"San Antonio, TX",3.5,233000
41700,3,11/1/19,"San Antonio, TX",3.9,228000
41700,2.8,12/1/19,"San Antonio, TX",3.2,235000
41700,3.2,1/1/20,"San Antonio, TX",4.3,225000
41700,3.1,2/1/20,"San Antonio, TX",3.8,235000
41700,4.5,3/1/20,"San Antonio, TX",2.9,238000
41700,13.3,4/1/20,"San Antonio, TX",3.3,240000
41700,12.7,5/1/20,"San Antonio, TX",3.1,242000
41700,8.3,6/1/20,"San Antonio, TX",2,250000
41700,8,7/1/20,"San Antonio, TX",1.8,258000
41700,6.6,8/1/20,"San Antonio, TX",1.9,256000
41700,7.7,9/1/20,"San Antonio, TX",1.8,260000
41700,6.2,10/1/20,"San Antonio, TX",1.8,258000
41700,7.3,11/1/20,"San Antonio, TX",1.8,258000
41620,6.2,2/1/12,"Salt Lake City, UT",7.1,175000
41620,5.9,3/1/12,"Salt Lake City, UT",5.7,177000
41620,5.4,4/1/12,"Salt Lake City, UT",5.5,190000
41620,5.2,5/1/12,"Salt Lake City, UT",5.1,197000
41620,5.6,6/1/12,"Salt Lake City, UT",5,192000
41620,5.4,7/1/12,"Salt Lake City, UT",5.1,192000
41620,5.2,8/1/12,"Salt Lake City, UT",4.5,201000
41620,4.7,9/1/12,"Salt Lake City, UT",5.4,194000
41620,4.8,10/1/12,"Salt Lake City, UT",4.7,202000
41620,4.4,11/1/12,"Salt Lake City, UT",4.9,205000
41620,4.6,12/1/12,"Salt Lake City, UT",4.9,200000
41620,5.2,1/1/13,"Salt Lake City, UT",6.1,201000
41620,5.1,2/1/13,"Salt Lake City, UT",5.9,209000
41620,4.9,3/1/13,"Salt Lake City, UT",4.7,205000
41620,4.5,4/1/13,"Salt Lake City, UT",4.4,220000
41620,4.4,5/1/13,"Salt Lake City, UT",3.8,225000
41620,4.9,6/1/13,"Salt Lake City, UT",4.1,234000
41620,4.5,7/1/13,"Salt Lake City, UT",4.2,226000
41620,4.4,8/1/13,"Salt Lake City, UT",4.5,227000
41620,4.1,9/1/13,"Salt Lake City, UT",5.3,222000
41620,3.8,10/1/13,"Salt Lake City, UT",5.2,217000
41620,3.7,11/1/13,"Salt Lake City, UT",5.6,223000
41620,3.7,12/1/13,"Salt Lake City, UT",5.2,225000
41620,4.2,1/1/14,"Salt Lake City, UT",6.4,218000
41620,4.3,2/1/14,"Salt Lake City, UT",6.3,225000
41620,4.1,3/1/14,"Salt Lake City, UT",5.4,225000
41620,3.5,4/1/14,"Salt Lake City, UT",5.3,222000
41620,3.6,5/1/14,"Salt Lake City, UT",4.5,230000
41620,4,6/1/14,"Salt Lake City, UT",4.4,233000
41620,3.8,7/1/14,"Salt Lake City, UT",4.8,235000
41620,3.9,8/1/14,"Salt Lake City, UT",5,235000
41620,3.5,9/1/14,"Salt Lake City, UT",5.3,230000
41620,3.4,10/1/14,"Salt Lake City, UT",4.8,230000
41620,3.3,11/1/14,"Salt Lake City, UT",5.9,235000
41620,3.2,12/1/14,"Salt Lake City, UT",4.4,236000
41620,3.7,1/1/15,"Salt Lake City, UT",6.8,232000
41620,3.8,2/1/15,"Salt Lake City, UT",5.4,228000
41620,3.7,3/1/15,"Salt Lake City, UT",3.8,235000
41620,3.3,4/1/15,"Salt Lake City, UT",3.2,240000
41620,3.4,5/1/15,"Salt Lake City, UT",2.6,252000
41620,3.8,6/1/15,"Salt Lake City, UT",2.4,254000
41620,3.6,7/1/15,"Salt Lake City, UT",2.4,250000
41620,3.5,8/1/15,"Salt Lake City, UT",2.6,245000
41620,3.2,9/1/15,"Salt Lake City, UT",2.8,247000
41620,3.1,10/1/15,"Salt Lake City, UT",2.9,245000
41620,3,11/1/15,"Salt Lake City, UT",3.1,250000
41620,3.1,12/1/15,"Salt Lake City, UT",2.2,248000
41620,3.5,1/1/16,"Salt Lake City, UT",3,239000
41620,3.6,2/1/16,"Salt Lake City, UT",2.8,245000
41620,3.6,3/1/16,"Salt Lake City, UT",2,251000
41620,3.3,4/1/16,"Salt Lake City, UT",2,254000
41620,3.1,5/1/16,"Salt Lake City, UT",1.7,264000
41620,3.6,6/1/16,"Salt Lake City, UT",1.8,272000
41620,3.3,7/1/16,"Salt Lake City, UT",2.2,269000
41620,3.2,8/1/16,"Salt Lake City, UT",2,267000
41620,2.9,9/1/16,"Salt Lake City, UT",2.1,261000
41620,2.9,10/1/16,"Salt Lake City, UT",2.1,263000
41620,2.7,11/1/16,"Salt Lake City, UT",2.1,265000
41620,2.8,12/1/16,"Salt Lake City, UT",2,265000
41620,3.2,1/1/17,"Salt Lake City, UT",2.6,270000
41620,3.4,2/1/17,"Salt Lake City, UT",2.4,260000
41620,3.4,3/1/17,"Salt Lake City, UT",1.7,280000
41620,3.2,4/1/17,"Salt Lake City, UT",1.8,286000
41620,3.2,5/1/17,"Salt Lake City, UT",1.6,295000
41620,3.6,6/1/17,"Salt Lake City, UT",1.7,297000
41620,3.3,7/1/17,"Salt Lake City, UT",2.1,290000
41620,3.3,8/1/17,"Salt Lake City, UT",2.1,289000
41620,2.9,9/1/17,"Salt Lake City, UT",2.5,290000
41620,2.8,10/1/17,"Salt Lake City, UT",2.1,295000
41620,2.7,11/1/17,"Salt Lake City, UT",2.1,300000
41620,2.7,12/1/17,"Salt Lake City, UT",1.9,290000
41620,3.1,1/1/18,"Salt Lake City, UT",2.2,294000
41620,3.3,2/1/18,"Salt Lake City, UT",2.1,304000
41620,3.3,3/1/18,"Salt Lake City, UT",1.6,312000
41620,3,4/1/18,"Salt Lake City, UT",1.9,307000
41620,2.9,5/1/18,"Salt Lake City, UT",1.8,320000
41620,3.3,6/1/18,"Salt Lake City, UT",1.8,325000
41620,3.1,7/1/18,"Salt Lake City, UT",2.1,323000
41620,3.1,8/1/18,"Salt Lake City, UT",2.2,315000
41620,2.7,9/1/18,"Salt Lake City, UT",2.7,320000
41620,2.6,10/1/18,"Salt Lake City, UT",2.6,324000
41620,2.5,11/1/18,"Salt Lake City, UT",2.6,316000
41620,2.6,12/1/18,"Salt Lake City, UT",2.4,315000
41620,2.8,1/1/19,"Salt Lake City, UT",3.5,322000
41620,3,2/1/19,"Salt Lake City, UT",2.9,320000
41620,3,3/1/19,"Salt Lake City, UT",2.3,325000
41620,2.6,4/1/19,"Salt Lake City, UT",1.9,339000
41620,2.5,5/1/19,"Salt Lake City, UT",1.8,348000
41620,2.9,6/1/19,"Salt Lake City, UT",1.9,350000
41620,2.6,7/1/19,"Salt Lake City, UT",1.8,348000
41620,2.6,8/1/19,"Salt Lake City, UT",1.8,340000
41620,2.2,9/1/19,"Salt Lake City, UT",1.9,345000
41620,2.1,10/1/19,"Salt Lake City, UT",1.8,340000
41620,2,11/1/19,"Salt Lake City, UT",1.8,346000
41620,2.1,12/1/19,"Salt Lake City, UT",1.5,348000
41620,2.6,1/1/20,"Salt Lake City, UT",1.9,348000
41620,2.7,2/1/20,"Salt Lake City, UT",1.6,355000
41620,4,3/1/20,"Salt Lake City, UT",1.8,363000
41620,11.2,4/1/20,"Salt Lake City, UT",2.2,360000
41620,9.4,5/1/20,"Salt Lake City, UT",1.7,357000
41620,6.4,6/1/20,"Salt Lake City, UT",1.2,370000
41620,5.3,7/1/20,"Salt Lake City, UT",1,380000
41620,4.7,8/1/20,"Salt Lake City, UT",1.1,380000
41620,5.2,9/1/20,"Salt Lake City, UT",1,385000
41620,4.1,10/1/20,"Salt Lake City, UT",0.8,385000
41620,4.2,11/1/20,"Salt Lake City, UT",0.6,392000
40060,7.1,2/1/12,"Richmond, VA",5.4,167000
40060,6.8,3/1/12,"Richmond, VA",3.5,176000
40060,6.2,4/1/12,"Richmond, VA",2.6,185000
40060,6.6,5/1/12,"Richmond, VA",2.3,180000
40060,6.9,6/1/12,"Richmond, VA",3.2,205000
40060,7,7/1/12,"Richmond, VA",5.8,200000
40060,6.8,8/1/12,"Richmond, VA",5,197000
40060,6.3,9/1/12,"Richmond, VA",5.7,187000
40060,6.1,10/1/12,"Richmond, VA",4.7,175000
40060,5.9,11/1/12,"Richmond, VA",4.4,190000
40060,6.1,12/1/12,"Richmond, VA",4.5,195000
40060,6.8,1/1/13,"Richmond, VA",5.7,172000
40060,6.5,2/1/13,"Richmond, VA",5.5,178000
40060,6.1,3/1/13,"Richmond, VA",4.5,190000
40060,5.7,4/1/13,"Richmond, VA",3.9,190000
